X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-108.341510579,37.1834458450001,206080,,CERTIFIED,845.2091,2021/06/25 21:59:59+00,2021/06/29 20:00:00+00,881,1,CODRC,1010000,,,2021/07/13 00:50:53+00,Minimal,Smoldering,Creeping,Smoldering,Natural,Lightning,,N27T,,2021/06/18 22:18:00+00,Type 4 Incident,2021/06/29 20:00:00+00,0,100,0,0,PA,1522,RMCC,2021/06/25 22:15:00+00,2021/06/24 22:15:00+00,2021/06/25 22:15:00+00,F,Type 4 IC,Trail Canyon,"10 miles NW off Red Mesa, CO",WF,FI,37.19394,-108.3362,2,2021/06/18 23:00:00+00,{150430E7-E422-4479-AAF0-0871B8A673BD},,0,1,0,0,0,0,000462,100,100,,Montezuma,CODRC,08083,BIA,COUMA,,BIA,Federal,,,,,,,RM35,BIA,COUMA,US-CO,Grass-Shrub,GS4,Brush (2 feet),,35,2021-COUMA-000462,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/06/20 00:23:43+00,2021/06/18 23:14:34+00,2021/07/13 00:50:53+00,IRWIN,{C7EFF1D4-7293-4BBE-94FC-B57F71BEA0A7},,,
-108.897943982,39.757506144,206185,,DEFAULT,13237.0185,2021/07/09 17:00:00+00,2021/09/02 15:00:00+00,12613,25,COCRC,5000000,,,,Minimal,Smoldering,Creeping,Short-range Spotting,Natural,Lightning,,N29B,,2021/06/19 00:48:00+00,Type 4 Incident,2021/09/20 17:00:00+00,0,100,0,0,,,RMCC,2021/07/09 17:00:00+00,2021/07/08 23:29:59+00,2021/07/09 17:00:00+00,F,Type 4 IC,OIL SPRINGS,"20 miles south of Rangely, CO",WF,FI,39.77581,-108.8517,25,2021/06/19 00:59:59+00,{208685CF-48D8-405A-B578-8238CE056F25},,0,1,0,0,0,0,000178,100,100,,Rio Blanco,COCRC,08103,BLM,COWRD,,BLM,Federal,,,,,,,RM25,BLM,COWRD,US-CO,Brush,SH5,Timber (Grass and Understory),Brush (2 feet),15,2021-COWRD-000178,Approved Decision,wildcad,wildcad,0,Type 4 Incident,2021/07/03 19:36:35+00,2021/06/19 12:44:53+00,2021/09/21 20:20:53+00,IRWIN,{5825867C-B2A8-489A-92D5-D69873B163CB},,,
-108.973311156,40.99528329,206441,,CERTIFIED,3412.3515,2021/07/01 00:00:00+00,2021/08/10 21:14:59+00,3429,1,COCRC,1300000,,,2022/01/06 19:21:27+00,Minimal,Smoldering,Smoldering,Smoldering,Natural,Lightning,,N3DN,,2021/06/20 18:17:59+00,Type 4 Incident,2021/10/16 18:00:00+00,0,100,0,0,,,RMCC,2021/06/30 23:15:00+00,2021/06/29 23:15:00+00,2021/06/30 23:15:00+00,F,Type 4 IC,WEST,"35 nm SE of Rock Springs, WY",WF,FI,40.99978,-108.9651,200,,{4F0967EE-5373-4DED-9CBC-14BF456F4B42},,0,1,0,0,0,0,000192,100,100,,Moffat,COCRC,08081,HQ,COCOS,,State,Other,,,,,,,RM20,C&L,COMFX,US-CO,Timber,TL4,Timber (Grass and Understory),Brush (2 feet),17,2021-COMFX-000192,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/07/09 19:13:42+00,2021/06/20 18:41:05+00,2022/01/06 19:21:27+00,IRWIN,{BAE968E0-DA2A-4FF7-B242-4256B2DB6632},0,,
-106.800210571,40.157839347,206476,,CERTIFIED,4094.5234,2021/09/14 17:00:00+00,2021/10/04 23:00:00+00,4093,1,COCRC,13100000,,,2021/11/08 23:47:17+00,Minimal,Smoldering,Smoldering,Smoldering,Natural,Lightning,,N3D4,,2021/06/20 21:20:00+00,Type 4 Incident,2021/10/27 23:00:00+00,30,0,70,0,,,RMCC,2021/09/14 22:30:00+00,2021/09/09 21:59:59+00,2021/09/14 22:30:00+00,F,Type 4 IC,MUDDY SLIDE,"20 miles south of Steamboat Springs, CO",WF,FI,40.143,-106.7976,100,2021/06/20 21:20:00+00,{EDD5EDDA-5669-48D8-A17B-3AD63145B54A},,0,1,0,0,0,0,000195,100,99,,Routt,COCRC,08107,FS,WYMRF,,USFS,Federal,,,,,,,RM21,FS,WYMRF,US-CO,Timber,TU5,Timber (Grass and Understory),,1,2021-WYMRF-000195,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/02 16:19:50+00,2021/06/20 22:00:38+00,2021/11/08 23:47:20+00,IRWIN,{626143D4-6798-472A-B582-FEF537869784},,,
-106.767710481,39.465066258,206477,,CERTIFIED,3770.7414,2021/10/12 15:59:59+00,2021/10/12 16:05:00+00,3792,1,COGJC,8000000,,,2022/01/12 16:33:41+00,Minimal,Smoldering,Creeping,Single Tree Torching,Natural,Lightning,,N3D6,,2021/06/20 21:14:00+00,Type 4 Incident,2021/12/07 17:15:00+00,10,90,0,0,P2,0215,RMCC,2021/10/14 21:59:59+00,2021/10/08 12:59:59+00,2021/10/14 21:59:59+00,F,Type 4 IC,Sylvan,"15 Miles South of Eagle, CO near Sylvan Lake State Park",WF,FI,39.53996,-106.0885,90,2021/06/20 21:17:59+00,{55D1DEB4-08DD-4EBC-A6A0-86EA112E2573},,0,1,0,0,0,0,210187,100,100,,Eagle,COGJC,08037,FS,COWRF,,USFS,Federal,,,,,,,RM28,FS,COWRF,US-CO,Timber,TU5,Timber (Grass and Understory),Brush (2 feet),0,2021-COWRF-210187,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/07/09 23:38:52+00,2021/06/20 22:14:17+00,2022/01/12 16:33:42+00,IRWIN,{9862D7E9-E1AC-41C2-92D2-96DED1A46699},0,,
-108.908310956,39.5262261140001,206678,,CERTIFIED,328.8161,2021/07/08 18:00:00+00,2021/07/15 18:00:00+00,560,1.5,COGJC,685000,,,2022/01/27 17:51:30+00,Minimal,Smoldering,Backing,Smoldering,Natural,Lightning,,N3HG,,2021/06/21 22:38:00+00,Type 4 Incident,2021/07/22 18:00:00+00,0,100,0,0,PD,1522,RMCC,2021/07/02 22:44:59+00,2021/07/02 12:00:00+00,2021/07/02 22:44:59+00,F,Type 4 IC,Wild Cow,"31 miles northwest of Grand Junction, CO",WF,FI,39.58193,-108.9522,553,2021/06/21 22:42:00+00,{05FF4ABA-710F-47F3-BA2E-1D0CAD3D3D5D},,0,1,0,0,0,0,210189,100,100,,Garfield,COGJC,08045,BLM,COGRD,,BLM,Federal,,,,,,,RM25,BLM,COGRD,US-CO,Brush,SH2,Brush (2 feet),Timber (Litter and Understory),15,2021-COGRD-210189,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/06/23 16:23:24+00,2021/06/22 00:32:22+00,2022/01/27 17:51:32+00,IRWIN,{7045B1DC-6C84-4340-830B-CB36D0393906},0,,
-106.823710647,40.7270064190001,211936,,CERTIFIED,7587.8411,2021/10/14 20:00:00+00,2021/10/28 15:59:59+00,7586,0.1,COCRC,12817562,,,2021/11/29 15:55:33+00,Minimal,Smoldering,Smoldering,Smoldering,Natural,Lightning,,N5FC,,2021/07/09 19:11:00+00,Type 5 Incident,2021/11/18 15:59:59+00,60,40,0,0,P2,0206,RMCC,2021/10/14 20:29:59+00,2021/10/07 20:15:00+00,2021/10/14 20:29:59+00,F,Type 5 IC,MORGAN CREEK,"15 miles North of Steamboat Springs, CO",WF,FI,40.8269,-106.8962,5,2021/07/09 19:15:00+00,{8654E033-6F77-4C50-848F-34B19CFA489E},,0,1,0,0,0,0,000260,100,39,,Routt,COCRC,08107,FS,WYMRF,,USFS,Federal,,,,,,,RM21,FS,WYMRF,US-CO,Timber,TU1,Timber (Litter and Understory),Brush (2 feet),1,2021-WYMRF-000260,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/27 21:25:08+00,2021/07/09 20:04:52+00,2021/11/29 15:55:34+00,IRWIN,{7DE03050-DF43-4CDC-BC14-F99DE1036F7E},,,
-108.676628004,40.31480623,216369,,CERTIFIED,104.6909,2021/07/29 23:35:00+00,2021/08/03 21:14:59+00,104,1,COCRC,350000,,,2022/01/06 22:27:44+00,Minimal,Smoldering,Creeping,,Natural,Lightning,,N6YT,,2021/07/26 19:43:00+00,Type 3 Incident,2021/08/13 13:30:00+00,0,100,0,0,,,RMCC,2021/07/29 23:29:59+00,2021/07/28 23:29:59+00,2021/07/29 23:29:59+00,F,Type 3 IC,SKULL CREEK,"14 miles N of Rangely, CO",WF,FI,40.30301,-108.6772,104,2021/07/26 20:25:00+00,{D442C120-D852-41ED-AA4E-F41E3A4BF8CD},,0,1,0,0,0,0,000340,100,100,,Moffat,COCRC,08081,BLM,COWRD,,BLM,Federal,,,,,,,RM25,BLM,COWRD,US-CO,Brush,SH7,Timber (Litter and Understory),,3,2021-COWRD-000340,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/07/28 14:32:41+00,2021/07/26 21:23:37+00,2022/01/06 22:27:45+00,IRWIN,{0F4727E1-5E82-4677-9F65-3F5168271BDB},0,,
-107.261510432,38.0381727320001,217131,EKU0,CERTIFIED,,2021/08/06 19:50:00+00,2021/08/06 19:50:00+00,0.1,,COMTC,5000,,,2021/08/24 20:27:12+00,Minimal,Smoldering,,,Natural,Lightning,,,,2021/07/26 17:29:59+00,Type 4 Incident,2021/08/06 20:32:00+00,0,100,0,0,,,RMCC,2021/08/07 00:00:00+00,2021/07/31 00:00:00+00,2021/08/07 00:00:00+00,F,Type 4 IC,Waterdog Lake,"2 miles NE of Lake City, CO",WF,FI,,,,2021/07/26 17:40:00+00,{D15AAB1F-569F-4463-A887-C19C1C720972},,0,,,,,0,000227,100,100,Lake City,Hinsdale,COMTC,08053,FS,COGMF,,USFS,Federal,6th Principal Meridian,,,3W,30,44N,RM36,FS,COGMF,US-CO,Timber,TU5,Timber (Litter and Understory),,0,2021-COGMF-000227,No Decision,ics209,INFORM_Inspector,0,,,2021/07/29 22:42:33+00,2021/08/24 20:27:13+00,IRWIN,{154156F7-37EE-49D5-BA1B-51A8586675B0},,,
-108.718710718,37.760995898,218637,,CERTIFIED,,2021/08/19 23:00:00+00,2021/08/19 23:00:00+00,0.1,1,CODRC,3500,,,2021/09/02 16:57:58+00,Minimal,Smoldering,,,Natural,Lightning,,N7PR,,2021/08/02 17:13:59+00,Type 4 Incident,2021/08/19 23:00:00+00,5,95,0,0,PD,1522,RMCC,2021/08/19 23:00:00+00,2021/08/12 21:30:00+00,2021/08/19 23:00:00+00,F,Type 4 IC,Peeled Pine 2,"10 miles West of Dove Creek,co. 26 miles North West of Cortez, CO.",WF,FI,37.76019,-108.7195,0.1,2021/08/02 18:43:00+00,{ED13EE5F-2BEB-48DE-9379-50C2643E6D32},,0,1,0,0,0,0,001012,100,100,Dove Creek,Dolores,CODRC,08033,BLM,COSJD,,BLM,Federal,,,,,,,RM37,BLM,COSJD,US-CO,Timber,TL8,Timber (Grass and Understory),Chaparral (6 feet),,2021-COSJD-001012,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/08/04 21:56:02+00,2021/08/03 18:03:23+00,2021/09/02 16:57:59+00,IRWIN,{6AFF234E-B0D3-4804-A8AD-EBAEE34534AA},,,
-106.809910264,37.362585967,219648,EKU7,CERTIFIED,,2021/08/22 23:00:00+00,2021/08/22 23:00:00+00,0.1,1,CODRC,20000,,,2021/11/30 22:58:05+00,Minimal,Smoldering,,,Natural,,,,,2021/07/29 17:27:41+00,Type 5 Incident,2021/08/22 23:00:00+00,5,95,0,0,P2,0213,RMCC,2021/08/22 23:00:00+00,2021/08/22 22:44:59+00,2021/08/22 23:00:00+00,F,Type 5 IC,Quartz Ridge,13 miles northeast of Pagosa Springs,WF,FI,37.36267,-106.8101,0.1,,{E3EF1EDC-183F-4D04-A565-748896F6553F},,0,0,0,0,0,0,000949,100,100,Pagosa Springs,Archuleta,CODRC,08007,FS,COSJF,,USFS,Federal,,,,,,,RM37,FS,COSJF,US-CO,,,Timber (Litter and Understory),,1,2021-COSJF-000949,Approved Decision,wildcad,INFORM_Inspector,0,Type 5 Incident,2021/08/08 19:15:36+00,2021/08/06 20:09:43+00,2021/11/30 22:58:05+00,IRWIN,{CAF76E95-9B7F-4CD8-A218-3D5084C1096D},,,
-102.87040963,39.915976589,219861,,DEFAULT,,2021/08/07 04:30:00+00,2021/08/07 04:30:00+00,750,1,COFTC,10000,,,,Moderate,Smoldering,Creeping,Running,Undetermined,,,,,2021/08/06 17:28:00+00,Type 4 Incident,2021/08/07 17:29:59+00,0,100,0,0,,,RMCC,2021/08/07 05:00:00+00,2021/08/07 00:30:00+00,2021/08/07 05:00:00+00,F,Type 5 IC,County Rd22,Approximately 15 miles SE of Otis Colorado,WF,FI,39.91597,-102.8704,750,,{3D1AE7A7-1392-4E91-9180-01E68F691DDB},,0,0,0,0,0,0,000567,100,100,Otis,Washington,COFTC,08121,,,,Private,Private,,,,,,,RM24,C&L,COWAX,US-CO,,,Short Grass (1 foot),"Dormant Brush, Hardwood Slash",45,2021-COWAX-000567,No Decision,wildcad,wildcad,0,,,2021/08/07 17:42:43+00,2021/08/11 14:24:35+00,IRWIN,{69F6223E-52DE-4927-9977-A5365BA516E9},,,
-102.72080965,40.400576669,222465,,DEFAULT,,2021/08/21 00:09:00+00,,600,600,COFTC,3000,,,,Active,Running,Creeping,Smoldering,Undetermined,,,,,2021/08/21 00:08:24+00,Type 5 Incident,,0,100,0,0,,,RMCC,2021/08/20 23:00:00+00,2021/08/20 20:29:59+00,2021/08/20 23:00:00+00,F,Type 5 IC,County RD 57,"Yuma County, Colorado",WF,FI,40.40057,-102.7208,,,{080373E0-963D-4DAD-BCAF-0F980D786C3C},,0,0,0,0,0,0,000649,100,100,,Yuma,COFTC,08125,,,,Private,Private,,,,,,,RM24,C&L,COYMX,US-CO,,,Tall Grass (2.5 feet),Short Grass (1 foot),,2021-COYMX-000649,No Decision,wildcad,wildcad,0,,,2021/08/21 00:13:21+00,2021/11/30 19:02:58+00,IRWIN,{F091E243-66A8-4C24-99AB-A4AD85747B54},,,
-103.999109932,40.2033065520001,223734,,DEFAULT,,2021/08/29 00:30:00+00,2021/08/29 21:59:59+00,3083,1,COFTC,10000,,,,Minimal,Running,Creeping,Flanking,Natural,,,N864,,2021/08/28 04:15:59+00,Type 4 Incident,,0,100,0,0,PN,1522,RMCC,2021/08/30 23:00:00+00,2021/08/29 23:00:00+00,2021/08/30 23:00:00+00,F,Type 4 IC,Bijou,"8 miles SE of Wiggins, CO",WF,FI,40.56821,-103.8773,,,{4CF95306-CAF8-47BA-ADBE-52AACDFFFE5C},,0,1,0,0,0,0,000680,100,100,,Morgan,COFTC,08087,,,,Private,Private,,,,,,,RM24,C&L,COMGX,US-CO,,,Short Grass (1 foot),,28,2021-COMGX-000680,No Decision,wildcad,wildcad,0,,,2021/08/28 21:32:35+00,2021/08/31 18:04:57+00,IRWIN,{59FFD0EC-E271-422A-97AF-4818462FFCE8},,,
-106.244010445,40.1566063870001,223879,,CERTIFIED,417.3555,2021/10/04 20:38:00+00,2021/10/27 14:39:00+00,418,1,COCRC,3473600,,,2021/11/08 23:41:16+00,Minimal,Smoldering,Smoldering,Smoldering,Natural,Lightning,,N88G,,2021/08/29 19:11:00+00,Type 5 Incident,2021/10/27 14:39:00+00,9,91,0,0,P2,0206,RMCC,2021/10/04 22:44:59+00,2021/09/30 22:30:00+00,2021/10/04 22:44:59+00,F,Type 5 IC,BLACK MOUNTAIN,"13nm NE of Kremmling, CO",WF,FI,40.14715,-106.21,5,2021/08/29 19:15:00+00,{C36369C9-DCDB-4D31-AA32-7069C99228DE},,0,1,0,0,0,0,000514,100,91,,Grand,COCRC,08049,FS,WYMRF,,USFS,Federal,,,,,,,RM22,FS,WYMRF,US-CO,Timber,TL3,Timber (Litter and Understory),Heavy Logging Slash,4,2021-WYMRF-000514,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/09/13 22:40:14+00,2021/08/29 21:11:36+00,2021/11/08 23:41:19+00,IRWIN,{559D9D2F-6C29-499C-A32B-AA40F9BDE220},,,
-102.493209446,39.077606492,231512,,DEFAULT,,2021/10/27 03:59:59+00,,356,356,COFTC,10000,,,,Extreme,Wind Driven Runs,Running,Backing,Undetermined,,,,,2021/10/26 19:15:00+00,Type 5 Incident,,0,100,0,0,,,RMCC,2021/10/27 03:00:00+00,2021/10/26 06:14:59+00,2021/10/27 03:00:00+00,F,Type 5 IC,36 Fire,Approximately 7 miles north of Kirk Colorado,WF,FI,39.07766,-102.4933,356,,{B8103DF5-0094-462E-ADDB-0EA5A845AE3E},,0,0,0,0,0,0,000926,100,100,Kirk,Kit Carson,COFTC,08063,,,,Private,Private,,,,,,,RM34,C&L,COYMX,US-CO,,,Tall Grass (2.5 feet),Short Grass (1 foot),46,2021-COYMX-000926,No Decision,wildcad,wildcad,0,,,2021/10/27 16:12:24+00,2021/11/30 20:55:21+00,IRWIN,{E1C11DD4-928E-4F87-9120-33E6FB5240BD},,,
-104.334310098,40.9163466260001,233147,,DEFAULT,,2021/11/18 18:30:00+00,,586,1,COFTC,30000,,,,Minimal,Running,,,Human,,,,,2021/11/15 16:54:18+00,Type 4 Incident,,0,100,0,0,,,RMCC,2021/11/19 00:59:59+00,2021/11/18 15:00:00+00,2021/11/19 00:59:59+00,F,Type 4 IC,945 Fire,"2 Mi S of Hereford, CO",WF,FI,40.96821,-104.308,586,,{511351B7-3E87-4CC1-8ED5-35DB6621F3BA},,0,0,0,0,0,0,000945,100,100,,Weld,COFTC,08123,HQ,COCOS,,State,Other,,,,,,,RM24,C&L,COWEX,US-CO,,,Short Grass (1 foot),,28,2021-COWEX-000945,No Decision,wildcad,wildcad,0,,,2021/11/15 17:08:19+00,2021/11/19 01:40:32+00,IRWIN,{D87650DA-D5B2-4121-9779-5D358D1D397A},,,
-105.497630897,40.3385523950001,233242,,CERTIFIED,139.5142,2021/11/21 00:59:59+00,2021/11/28 17:00:00+00,147,0.5,COFTC,586000,,,2022/01/07 17:51:13+00,Minimal,Smoldering,Smoldering,Isolated Torching,Human,Utilities,,PC4W,,2021/11/16 14:08:00+00,Type 3 Incident,2022/01/05 20:19:59+00,0,100,0,0,PN,1522,RMCC,2021/11/22 15:00:00+00,2021/11/22 14:00:00+00,2021/11/22 15:00:00+00,F,Type 3 IC,Kruger Mountain,2 Miles SE of Estes Park,WF,FI,40.33584,-105.4974,110,,{43827E64-28F1-4EE6-AA96-9B044FD97F38},,0,1,0,0,0,0,000946,100,100,,Larimer,COFTC,08069,,,,Private,Private,,,,,,,RM22,C&L,COLRX,US-CO,Grass-Shrub,GS2,Timber (Grass and Understory),,48,2021-COLRX-000946,Approved Decision,wildcad,INFORM_Inspector,0,Type 4 Incident,2021/12/03 16:40:36+00,2021/11/16 14:24:39+00,2022/01/07 17:51:13+00,IRWIN,{ACF7124A-64D6-44E8-94F5-81B5C3A07AA4},0,,
-105.23091019,39.956146432,236783,,FIREREPORTING,,2022/01/03 23:45:00+00,2022/01/05 21:59:59+00,6026,1,COFTC,2349076,,,,Minimal,Smoldering,,,Undetermined,,,PER9,,2021/12/30 22:38:00+00,Type 1 Incident,2022/01/08 02:00:00+00,0,100,0,0,PN,1522,RMCC,2022/01/07 15:59:59+00,2022/01/07 14:00:00+00,2022/01/07 15:59:59+00,F,Type 1 Team,Marshall,5 Miles Southeast of Boulder Colorado,WF,FI,39.93435,-105.1362,6000,,{C63FC371-BC70-4615-841B-B0838C21064F},,0,1,0,0,0,0,000995,100,100,,Boulder,COFTC,08013,,,,Private,Private,,,,,,,RM12,C&L,COBLX,US-CO,,,Short Grass (1 foot),Timber (Grass and Understory),57,2021-COBLX-000995,No Decision,wildcad,wildcad,0,,,2021/12/30 23:52:32+00,2022/02/17 20:17:51+00,IRWIN,{82376CAD-2BB9-4AAA-AA87-1DE378F1A6DA},0,,
-105.273510202,39.9777264320001,246668,,FIREREPORTING,,2022/03/31 22:30:00+00,2022/04/07 18:00:00+00,189,1,COFTC,525000,,,,Minimal,,Smoldering,Spotting,Undetermined,,,PH6F,,2022/03/26 21:29:00+00,Type 4 Incident,2022/05/01 14:00:00+00,0,100,0,0,,1522,RMCC,2022/03/31 23:00:00+00,2022/03/30 23:00:00+00,2022/03/31 23:00:00+00,F,Type 4 IC,NCAR,Fire is located 2 1/2 mile South of the city of Boulder,WF,FI,39.97766,-105.2569,,,{03DD4826-6564-4EF1-9E3E-2D0A0F124AC8},,0,1,0,0,0,0,000073,100,100,Boulder,Boulder,COFTC,08013,,,,Private,Private,,,,,,,RM12,C&L,COBLX,US-CO,,,Short Grass (1 foot),Timber (Grass and Understory),10,2022-COBLX-000073,No Decision,wildcad,wildcad,0,,,2022/03/26 21:34:44+00,2022/05/17 16:37:35+00,IRWIN,{BA3B27B9-60B7-47F8-B0FF-F0CE910519E3},0,,
-102.125709375,39.2381665400001,248440,,FIREREPORTING,,2022/04/06 23:00:00+00,2022/04/07 03:00:00+00,4200,1,COFTC,5000,,,,Extreme,,,,Human,,,,,2022/04/06 17:29:59+00,Type 4 Incident,2022/04/07 06:00:00+00,0,100,0,0,,,RMCC,2022/04/07 00:00:00+00,2022/04/06 17:29:59+00,2022/04/07 00:00:00+00,F,Type 4 IC,County Road 56,Kit Carson County Road 56 and County Road R,WF,FI,39.23816,-102.1257,4200,,{0EA70A24-8039-4AC0-BB46-0194F790567A},,0,0,0,0,0,0,000097,100,100,Burlington,Kit Carson,COFTC,08063,,,,Private,Private,,,,,,,RM27,C&L,COKCX,US-CO,,,Tall Grass (2.5 feet),Short Grass (1 foot),40,2022-COKCX-000097,No Decision,wildcad,wildcad,0,,,2022/04/07 00:02:25+00,2022/04/19 22:07:34+00,IRWIN,{5F2CB0D0-D0A3-4613-915B-ED12558DFCCF},0,,
-103.428109561,38.0475062800001,249468,,FIREREPORTING,1677.4874,2022/04/16 23:00:00+00,2022/04/19 17:00:00+00,1677,0.1,COPBC,158000,,,,Minimal,Smoldering,Group Torching,Short-range Spotting,Human,,,PKB2,,2022/04/12 15:57:00+00,Type 2 Incident,2022/04/26 14:27:00+00,0,100,0,0,PN,1522,RMCC,2022/04/16 23:00:00+00,2022/04/16 00:59:59+00,2022/04/16 23:00:00+00,F,Type 2 Team,Bents Fort,3 Miles Northeast of La Junta Colorado,WF,FI,38.04865,-103.4251,0.54,,{90C4D3D8-7DB8-4C7A-A56C-769EAFD8BF35},,0,1,0,0,0,0,000405,100,100,La Junta,Otero,COPBC,08089,NPS,COBFP,,NPS,Federal,,,,,,,RM27,C&L,COOTX,US-CO,,,Short Grass (1 foot),"Dormant Brush, Hardwood Slash",21,2022-COOTX-000405,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2022/04/14 03:13:48+00,2022/04/12 17:52:39+00,2022/04/26 14:31:58+00,IRWIN,{71B17176-B2C0-4F76-B3B6-6C65CD475EB7},0,,
-103.219709514,38.0638962950001,249517,,FIREREPORTING,,2022/04/16 23:00:00+00,,2900,1,COPBC,409000,,,,Minimal,Smoldering,Torching,,Human,,,PKC9,,2022/04/12 18:00:00+00,Type 2 Incident,2022/04/25 12:00:00+00,0,100,0,0,PN,1522,RMCC,2022/04/16 23:00:00+00,2022/04/16 00:59:59+00,2022/04/16 23:00:00+00,F,Type 2 Team,Fort Lyons,"1/2 Mi. East of Las Animas, CO",WF,FI,38.07518,-103.2,200,,{43958B15-1907-4CA0-99DA-BC5A0561AF1A},,0,1,0,0,0,0,000411,100,100,Las Animas,Bent,COPBC,08011,,,,Private,Private,,,,,,,RM27,C&L,COBNX,US-CO,,,Short Grass (1 foot),"Dormant Brush, Hardwood Slash",84,2022-COBNX-000411,No Decision,wildcad,wildcad,0,,,2022/04/12 21:54:48+00,2022/08/21 17:50:48+00,IRWIN,{30F66A62-C878-4B61-BFA6-FBD2E72B1658},0,,
-105.262010236,40.286566474,249951,,FIREREPORTING,,2022/04/19 00:00:00+00,2022/04/27 14:00:00+00,117,20,COFTC,145500,,,,Minimal,,,,Undetermined,,,PKN2,,2022/04/15 21:38:00+00,Type 3 Incident,2022/05/04 23:00:00+00,0,100,0,0,PN,1522,RMCC,2022/04/17 18:00:00+00,2022/04/16 18:59:59+00,2022/04/17 18:00:00+00,F,Type 3 IC,37E,"Fire is approximately 5 miles NE of the town of Lyons, off of Blue Mountain Rd.",WF,FI,40.28283,-105.2713,30,,{F115EC05-024A-4814-B0C4-03F3AA5036A9},,0,1,0,0,0,0,000122,100,100,,Larimer,COFTC,08069,,,,Private,Private,,,,,,,RM12,C&L,COLRX,US-CO,,,Short Grass (1 foot),,80,2022-COLRX-000122,No Decision,wildcad,wildcad,0,,,2022/04/15 22:26:32+00,2022/05/04 23:08:30+00,IRWIN,{59F3198C-0EFF-4F8B-94AE-AA3DBA77F206},0,,
-102.546109568,40.0580966320001,251148,,FIREREPORTING,,2022/04/23 05:45:00+00,2022/04/23 06:00:00+00,4500,4500,COFTC,5000,,,,Moderate,,,,Undetermined,,,PK6Q,,2022/04/22 21:59:59+00,Type 3 Incident,2022/04/24 00:00:00+00,0,100,0,0,PN,1522,RMCC,2022/04/23 03:59:59+00,2022/04/22 21:59:59+00,2022/04/23 03:59:59+00,F,Type 4 IC,County Road R,4 miles SW of the city of Eckley,WF,FI,40.05809,-102.5461,4500,,{94AC671F-A98F-4941-87E0-8DA25BB57C4F},,0,1,0,0,0,0,000155,100,100,Eckley,Yuma,COFTC,08125,,,,Private,Private,,,,,,,RM25,C&L,COYMX,US-CO,,,Tall Grass (2.5 feet),Brush (2 feet),40,2022-COYMX-000155,No Decision,wildcad,wildcad,0,,,2022/04/24 19:23:52+00,2022/04/27 19:50:52+00,IRWIN,{2AB715CC-A3DF-48FF-BDE0-C6A3A75BAA87},0,,
